Card ID,Non-Foil,Foil,Hyperspace,F-Hyperspace,Playset,Total,Tradeable,Missing,Rarity,Unique,Aspect(s),Unnamed: 12,Card Name,Cost,Power,HP,Arena,Keyword(s),Type(s),Trait(s),Restricted,Banned,Errata,SET NAME,SPARK OF REBELLION,Source_Sheet,Pilot HP,Legends of the Force
115,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,nan,Clone Combat Squadron,4.0,3.0,3.0,Space,nan,Unit,"Republic, Vehicle, Fighter",nan,nan,nan,nan,nan,JTL,nan,
116,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,nan,Dornean Gunship,5.0,4.0,6.0,Space,nan,Unit,"Rebel, Vehicle, Capital Ship",nan,nan,nan,nan,nan,JTL,nan,
117,nan,nan,nan,nan,nan,0,NO,3,R,nan,Command,nan,General Draven,5.0,2.0,5.0,Ground,nan,Unit,"Rebel, Official",nan,nan,nan,nan,nan,JTL,nan,
118,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,MC30 Assault Frigate,5.0,5.0,5.0,Space,"Overwhelm, Raid 1",Unit,"Rebel, Vehicle, Capital Ship",nan,nan,nan,nan,nan,JTL,nan,
119,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Resupply Carrier,6.0,4.0,5.0,Space,nan,Unit,"Imperial, Vehicle, Capital Ship",nan,nan,nan,nan,nan,JTL,nan,
120,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Dorsal Turret,1.0,nan,nan,nan,nan,Upgrade,"Modification, Weapon",nan,nan,nan,nan,nan,JTL,nan,
121,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,nan,Salvage,0.0,nan,nan,nan,nan,Event,Supply,nan,nan,nan,nan,nan,JTL,nan,
122,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,All Wings Report In,1.0,nan,nan,nan,nan,Event,Plan,nan,nan,nan,nan,nan,JTL,nan,
123,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,nan,Dogfight,1.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
124,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Tandem Assault,1.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
125,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Air Superiority,2.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
126,nan,nan,nan,nan,nan,0,NO,3,R,nan,Command,nan,Eject,2.0,nan,nan,nan,nan,Event,Gambit,nan,nan,nan,nan,nan,JTL,nan,
127,nan,nan,nan,nan,nan,0,NO,3,R,nan,Command,nan,Lightspeed Assault,2.0,nan,nan,nan,nan,Event,Gambit,nan,nan,nan,nan,nan,JTL,nan,
128,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Prepare for Takeoff,2.0,nan,nan,nan,nan,Event,Plan,nan,nan,nan,nan,nan,JTL,nan,
129,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Focus Fire,4.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
130,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,nan,Timely Reinforcements,5.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
131,nan,nan,nan,nan,nan,0,NO,3,L,nan,Command,nan,Turbolaser Salvo,7.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
132,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,Villainy,First Order Stormtrooper,1.0,2.0,1.0,Ground,nan,Unit,"First Order, Trooper",nan,nan,nan,nan,nan,JTL,nan,
133,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Villainy,Allegiant General Pryde,2.0,2.0,3.0,Ground,nan,Unit,"First Order, Official",nan,nan,nan,nan,nan,JTL,nan,
134,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Villainy,General Hux,2.0,1.0,4.0,Ground,Raid 1,Unit,"First Order, Official",nan,nan,nan,nan,nan,JTL,nan,
135,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,Villainy,Special Forces TIE Fighter,2.0,2.0,3.0,Space,nan,Unit,"First Order, Vehicle, Fighter",nan,nan,nan,nan,nan,JTL,nan,
136,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,Villainy,Prototype TIE Advanced,3.0,4.0,3.0,Space,nan,Unit,"Imperial, Vehicle, Fighter",nan,nan,nan,nan,nan,JTL,nan,
137,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Villainy,Vonreg's TIE Interceptor,3.0,3.0,4.0,Space,"Overwhelm, Raid",Unit,"First Order, Vehicle, Fighter",nan,nan,nan,nan,nan,JTL,nan,
138,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Villainy,Decimator of Dissidents,4.0,3.0,5.0,Space,Overwhelm,Unit,"Imperial, Vehicle, Transport",nan,nan,nan,nan,nan,JTL,nan,
139,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Villainy,Dengar,4.0,5.0,4.0,Ground,Piloting,Unit,"Underworld, Bounty Hunter, Pilot",nan,nan,nan,nan,nan,JTL,"+1,+2",
140,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Villainy,IG-2000,4.0,3.0,4.0,Space,Overwhelm,Unit,"Underworld, Vehicle, Transport",nan,nan,nan,nan,nan,JTL,nan,
141,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Villainy,IG-88,5.0,4.0,5.0,Ground,Piloting,Unit,"Underworld, Droid, Bounty Hunter, Pilot",nan,nan,nan,nan,nan,JTL,"+0,+3",
142,nan,nan,nan,nan,nan,0,NO,3,L,nan,Aggression,Villainy,Darth Vader,6.0,7.0,7.0,Ground,Piloting,Unit,"Force, Imperial, Sith, Pilot",nan,nan,nan,nan,nan,JTL,"+3,+3",
143,nan,nan,nan,nan,nan,0,NO,3,L,nan,Aggression,Villainy,Devastator,8.0,9.0,6.0,Space,nan,Unit,"Imperial, Vehicle, Capital Ship",nan,nan,nan,nan,nan,JTL,nan,
144,nan,nan,nan,nan,nan,0,NO,3,S,nan,Aggression,Villainy,No Disintegrations,3.0,nan,nan,nan,nan,Event,Plan,nan,nan,nan,nan,nan,JTL,nan,
145,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Heroism,BB-8,1.0,1.0,4.0,Ground,Piloting,Unit,"Resistance, Droid, Pilot",nan,nan,nan,nan,nan,JTL,"+1,+2",
146,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,Heroism,Massassi Tactical Officer,1.0,0.0,4.0,Ground,nan,Unit,Rebel,nan,nan,nan,nan,nan,JTL,nan,
147,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Heroism,Black One,2.0,2.0,3.0,Space,nan,Unit,"Resistance, Vehicle, Fighter",nan,nan,nan,nan,nan,JTL,nan,
148,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Heroism,Frisk,2.0,3.0,2.0,Ground,Piloting,Unit,"New Republic, Pilot",nan,nan,nan,nan,nan,JTL,"+2,+2",
149,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,Heroism,Red Squadron Y-Wing,2.0,1.0,3.0,Space,nan,Unit,"Rebel, Vehicle, Fighter",nan,nan,nan,nan,nan,JTL,nan,
150,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Heroism,Biggs Darklighter,3.0,3.0,4.0,Ground,"Piloting, Overwhelm, Grit",nan,"Rebel, Pilot",nan,nan,nan,nan,nan,JTL,"+2,+1",
151,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Heroism,Red Five,3.0,3.0,4.0,Space,nan,Unit,"Rebel, Vehicle, Fighter",nan,nan,nan,nan,nan,JTL,nan,
152,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Heroism,Tactical Heavy Bomber,5.0,3.0,5.0,Space,nan,Unit,"Resistance, Vehicle, Transport",nan,nan,nan,nan,nan,JTL,nan,
153,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,Heroism,Rebellious Hammerhead,6.0,5.0,7.0,Space,nan,Unit,"Rebel, Vehicle, Capital Ship",nan,nan,nan,nan,nan,JTL,nan,
154,nan,nan,nan,nan,nan,0,NO,3,L,nan,Aggression,Heroism,Profundity,9.0,8.0,9.0,Space,Overwhelm,Unit,"Rebel, Vehicle, Capital Ship",nan,nan,nan,nan,nan,JTL,nan,
155,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Heroism,They Hate That Ship,1.0,nan,nan,nan,nan,Event,Innate,nan,nan,nan,nan,nan,JTL,nan,
156,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Heroism,Trench Run,1.0,nan,nan,nan,nan,Event,Gambit,nan,nan,nan,nan,nan,JTL,nan,
157,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Aggression,Relentless Firespray,6.0,4.0,6.0,Space,nan,Unit,"Underworld, Vehicle, Transport",nan,nan,nan,nan,nan,JTL,nan,
158,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Crackshot V-Wing,1.0,2.0,2.0,Space,nan,Unit,"Republic, Vehicle, Fighter",nan,nan,nan,nan,nan,JTL,nan,
159,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Determined Recruit,2.0,3.0,1.0,Ground,Piloting,Unit,"Resistance, Pilot",nan,nan,nan,nan,nan,JTL,"+3,+1",
160,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Supporting Eta-2,2.0,2.0,2.0,Space,nan,Unit,"Republic, Vehicle, Fighter",nan,nan,nan,nan,nan,JTL,nan,
161,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,nan,Captain Tarkin,3.0,2.0,5.0,Ground,Overwhelm,Unit,"Republic, Official",nan,nan,nan,nan,nan,JTL,nan,
162,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Droid Missile Platform,3.0,4.0,2.0,Space,nan,Unit,"Separatist, Droid, Vehicle, Transport",nan,nan,nan,nan,nan,JTL,nan,
163,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,AT-DP Occupier,4.0,3.0,4.0,Ground,Overwhelm,Unit,"Imperial, Vehicle, Walker",nan,nan,nan,nan,nan,JTL,nan,
164,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,nan,Cham Syndulla,4.0,5.0,4.0,Ground,nan,Unit,"Rebel, Twi'lek",nan,nan,nan,nan,nan,JTL,nan,
165,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,nan,Hunting Aggressor,4.0,3.0,6.0,Space,nan,Unit,"Underworld, Vehicle, Transport",nan,nan,nan,nan,nan,JTL,nan,
166,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Orbiting K-Wing,4.0,4.0,4.0,Space,Sabatour,Unit,"Vehicle, Fighter",nan,nan,nan,nan,nan,JTL,nan,
167,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Occupier Siege Tank,5.0,4.0,4.0,Ground,Grit,Unit,"Imperial, Vehicle, Tank",nan,nan,nan,nan,nan,JTL,nan,
168,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Insurgent Saboteurs,6.0,6.0,5.0,Ground,Sabatour,Unit,"Rebel, Trooper",nan,nan,nan,nan,nan,JTL,nan,
169,nan,nan,nan,nan,nan,0,NO,3,L,nan,Aggression,nan,Shadow Caster,6.0,4.0,7.0,Space,nan,Unit,"Underworld, Vehicle, Transport",nan,nan,nan,nan,nan,JTL,nan,
170,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,nan,War Juggernaut,6.0,3.0,7.0,Ground,nan,Unit,"Republic, Vehicle, Tank",nan,nan,nan,nan,nan,JTL,nan,
171,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,nan,Targeting Computer,1.0,1.0,1.0,nan,nan,Upgrade,"Item, Modification",nan,nan,nan,nan,nan,JTL,nan,
172,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Twin Laser Turret,2.0,2.0,2.0,nan,nan,Upgrade,"Modification, Weapon",nan,nan,nan,nan,nan,JTL,nan,
173,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Fight Fire With Fire,1.0,nan,nan,nan,nan,Event,Gambit,nan,nan,nan,nan,nan,JTL,nan,
174,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,nan,Hotshot Maneuver,1.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
175,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,System Shock,1.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
176,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Shoot Down,2.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
177,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,nan,Stay on Target,2.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
178,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,nan,Face Off,3.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
179,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Koiogran Turn,3.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
180,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Piercing Shot,3.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
181,nan,nan,nan,nan,nan,0,NO,3,L,nan,Aggression,nan,Planetary Bombardment,6.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
182,nan,nan,nan,nan,nan,0,NO,3,R,nan,Cunning,Villainy,Rampart,2.0,3.0,3.0,Space,nan,Unit,"Underworld, Vehicle, Transport",nan,nan,nan,nan,nan,JTL,nan,
183,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,Villainy,Zygerrian Starhopper,2.0,2.0,3.0,Space,nan,Unit,"Underworld, Vehicle, Fighter",nan,nan,nan,nan,nan,JTL,nan,
184,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,Villainy,Contracted Jumpmaster,3.0,2.0,4.0,Space,Sentinel,Unit,"Underworld, Vehicle, Transport",nan,nan,nan,nan,nan,JTL,nan,
185,nan,nan,nan,nan,nan,0,NO,3,S,nan,Cunning,Villainy,Hound's Tooth,3.0,4.0,3.0,Space,nan,Unit,"Underworld, Vehicle, Transport",nan,nan,nan,nan,nan,JTL,nan,
186,nan,nan,nan,nan,nan,0,NO,3,U,nan,Cunning,Villainy,Mist Hunter,3.0,3.0,4.0,Space,nan,Unit,"Underworld, Vehicle, Transport",nan,nan,nan,nan,nan,JTL,nan,
187,nan,nan,nan,nan,nan,0,NO,3,S,nan,Cunning,Villainy,Bossk,4.0,4.0,4.0,Ground,Piloting,Unit,"Underworld, Bounty Hunter, Pilot",nan,nan,nan,nan,nan,JTL,"+2,+2",
188,nan,nan,nan,nan,nan,0,NO,3,R,nan,Cunning,Villainy,Moff Gideon,4.0,5.0,4.0,Ground,nan,Unit,"Imperial, Official",nan,nan,nan,nan,nan,JTL,nan,
189,nan,nan,nan,nan,nan,0,NO,3,R,nan,Cunning,Villainy,Boba Fett,5.0,5.0,4.0,Ground,"Shielded, Piloting",Unit,"Underworld, Bounty Hunter, Pilot",nan,nan,nan,nan,nan,JTL,nan,
190,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,Villainy,Techno Union Transport,5.0,4.0,6.0,Space,Shielded,Unit,"Separatist, Vehicle, Transport",nan,nan,nan,nan,nan,JTL,nan,
191,nan,nan,nan,nan,nan,0,NO,3,L,nan,Cunning,Villainy,Invincible,6.0,6.0,6.0,Space,nan,Unit,"Separatist, Vehicle, Capital Ship",nan,nan,nan,nan,nan,JTL,nan,
192,nan,nan,nan,nan,nan,0,NO,3,U,nan,Cunning,Villainy,In Debt to Crimson Dawn,2.0,0.0,0.0,nan,nan,Upgrade,Condition,nan,nan,nan,nan,nan,JTL,nan,
193,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,Villainy,I Have You Now,1.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
194,nan,nan,nan,nan,nan,0,NO,3,U,nan,Cunning,Villainy,Heartless Tactics,2.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
195,nan,nan,nan,nan,nan,0,NO,3,R,nan,Cunning,Villainy,Cat and Mouse,3.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
196,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,Heroism,Dagger Squadron Pilot,1.0,2.0,1.0,Ground,Piloting,Unit,"Rebel, Pilot",nan,nan,nan,nan,nan,JTL,"+2,+1",
197,nan,nan,nan,nan,nan,0,NO,3,U,nan,Cunning,Heroism,Anakin Skywalker,2.0,2.0,3.0,Ground,Piloting,Unit,"Force, Fringe, Pilot",nan,nan,nan,nan,nan,JTL,"+2,+3",
198,nan,nan,nan,nan,nan,0,NO,3,U,nan,Cunning,Heroism,Fireball,2.0,3.0,3.0,Space,Ambush,Unit,"Resistance, Vehicle, Fighter",nan,nan,nan,nan,nan,JTL,nan,
199,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,Heroism,Blade Squadron B-Wing,3.0,3.0,3.0,Space,nan,Unit,"Rebel, Vehicle, Fighter",nan,nan,nan,nan,nan,JTL,nan,
200,nan,nan,nan,nan,nan,0,NO,3,S,nan,Cunning,Heroism,Shuttle Tydirium,3.0,2.0,4.0,Space,nan,Unit,"Rebel, Vehicle, Transport",nan,nan,nan,nan,nan,JTL,nan,
201,nan,nan,nan,nan,nan,0,NO,3,R,nan,Cunning,Heroism,Ahsoka Tano,4.0,3.0,5.0,Ground,nan,Unit,"Fringe, Force",nan,nan,nan,nan,nan,JTL,nan,
202,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,Heroism,Black Squadron Scout Wing,5.0,4.0,6.0,Space,nan,Unit,"Resistance, Vehicle, Fighter",nan,nan,nan,nan,nan,JTL,nan,
203,nan,nan,nan,nan,nan,0,NO,3,L,nan,Cunning,Heroism,Han Solo,5.0,4.0,5.0,Ground,"Ambush, Piloting",Unit,"Rebel, Pilot",nan,nan,nan,nan,nan,JTL,"+2,+3",
204,nan,nan,nan,nan,nan,0,NO,3,L,nan,Cunning,Heroism,Home One,9.0,7.0,8.0,Space,Ambush,Unit,"Rebel, Vehicle, Capital Ship",nan,nan,nan,nan,nan,JTL,nan,
205,nan,nan,nan,nan,nan,0,NO,3,U,nan,Cunning,Heroism,Commence Patrol,1.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
206,nan,nan,nan,nan,nan,0,NO,3,U,nan,Cunning,Heroism,Fly Casual,1.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
207,nan,nan,nan,nan,nan,0,NO,3,R,nan,Cunning,Heroism,Jam Communications,1.0,nan,nan,nan,nan,Event,Trick,nan,nan,nan,nan,nan,JTL,nan,
208,nan,nan,nan,nan,nan,0,NO,3,S,nan,Cunning,Heroism,Never Tell Me the Odds,3.0,nan,nan,nan,nan,Event,Gambit,nan,nan,nan,nan,nan,JTL,nan,
209,nan,nan,nan,nan,nan,0,NO,3,R,nan,Cunning,Heroism,It's a Trap,3.0,nan,nan,nan,nan,Event,Gambit,nan,nan,nan,nan,nan,JTL,nan,
210,nan,nan,nan,nan,nan,0,NO,3,U,nan,Cunning,Cunning,The Mandalorian,5.0,5.0,6.0,Ground,Piloting,Unit,"Mandalorian, Bounty Hunter, Pilot",nan,nan,nan,nan,nan,JTL,"+3,+1",
211,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,nan,Independent Smuggler,1.0,1.0,1.0,Ground,"Raid, Piloting",Unit,"Underworld, Pilot",nan,nan,nan,nan,nan,JTL,"+1,+1",
212,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,nan,Republic Y-Wing,1.0,1.0,3.0,Space,nan,Unit,"Republic, Vehicle, Fighter",nan,nan,nan,nan,nan,JTL,nan,
213,nan,nan,nan,nan,nan,0,NO,3,R,nan,Cunning,nan,Sidon Ithano,2.0,2.0,2.0,Ground,nan,Unit,"Underworld, Pilot",nan,nan,nan,nan,nan,JTL,"-2,-2",
214,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,nan,X-34 Landspeeder,2.0,2.0,3.0,Ground,Ambush,Unit,"Fringe, Vehicle, Speeder",nan,nan,nan,nan,nan,JTL,nan,
215,nan,nan,nan,nan,nan,0,NO,3,U,nan,Cunning,nan,BoShek,3.0,3.0,4.0,Ground,Piloting,Unit,"Fringe, Pilot",nan,nan,nan,nan,nan,JTL,"+1,+2",
216,nan,nan,nan,nan,nan,0,NO,3,U,nan,Cunning,nan,Contracted Hunter,3.0,4.0,4.0,Ground,Ambush,Unit,"Underworld, Bounty Hunter",nan,nan,nan,nan,nan,JTL,nan,
217,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,nan,Death Space Skirmisher,3.0,3.0,3.0,Space,nan,Unit,"Underworld, Vehicle, Fighter",nan,nan,nan,nan,nan,JTL,nan,
218,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,nan,Guerilla Soldier,3.0,2.0,3.0,Ground,nan,Unit,"Fringe, Twi'lek, Trooper",nan,nan,nan,nan,nan,JTL,nan,
219,nan,nan,nan,nan,nan,0,NO,3,U,nan,Cunning,nan,Rafa Martez,3.0,3.0,3.0,Ground,nan,Unit,Underworld,nan,nan,nan,nan,nan,JTL,nan,
220,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,nan,Skyway Cloud Car,3.0,3.0,3.0,Ground,nan,Unit,"Fringe, Vehicle, Fighter",nan,nan,nan,nan,nan,JTL,nan,
221,nan,nan,nan,nan,nan,0,NO,3,L,nan,Cunning,nan,Stolen AT-Hauler,3.0,4.0,5.0,Space,nan,Unit,"Underworld, Vehicle, Transport",nan,nan,nan,nan,nan,JTL,nan,
222,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,nan,Kimogila Heavy Fighter,4.0,3.0,4.0,Space,nan,Unit,"Underworld, Vehicle, Fighter",nan,nan,nan,nan,nan,JTL,nan,
223,nan,nan,nan,nan,nan,0,NO,3,U,nan,Cunning,nan,Razor Crest,4.0,3.0,5.0,Space,nan,Unit,"Mandalorian, Vehicle, Transport",nan,nan,nan,nan,nan,JTL,nan,
224,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,nan,Shadowed Hover Tank,4.0,5.0,3.0,Ground,Sentinel,Unit,"Fringe, Vehicle, Tank",nan,nan,nan,nan,nan,JTL,nan,
225,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,nan,Corporate Light Cruiser,6.0,4.0,6.0,Space,"Ambush, Raid 1",Unit,"Fringe, Vehicle, Capital Ship",nan,nan,nan,nan,nan,JTL,nan,
226,nan,nan,nan,nan,nan,0,NO,3,L,nan,Cunning,nan,Radiant VII,7.0,5.0,6.0,Space,nan,Unit,"Republic, Vehicle, Capital Ship",nan,nan,nan,nan,nan,JTL,nan,
227,nan,nan,nan,nan,nan,0,NO,3,R,nan,Cunning,nan,Superheavy Ion Cannon,2.0,0.0,3.0,nan,nan,Upgrade,"Modification, Weapon",nan,nan,nan,nan,nan,JTL,nan,
228,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,nan,Barrel Roll,1.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
229,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,nan,Diversion,1.0,nan,nan,nan,Sentinel,Event,Gambit,nan,nan,nan,nan,nan,JTL,nan,
230,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,nan,Electromagnetic Pulse,1.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
231,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,nan,Punch It,1.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
232,nan,nan,nan,nan,nan,0,NO,3,R,nan,Cunning,nan,Jump to Lightspeed,2.0,nan,nan,nan,nan,Event,Gambit,nan,nan,nan,nan,nan,JTL,nan,
233,nan,nan,nan,nan,nan,0,NO,3,U,nan,Cunning,nan,Sweep the Area,3.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
234,nan,nan,nan,nan,nan,0,NO,3,C,nan,Cunning,nan,Torpedo Barrage,3.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
235,nan,nan,nan,nan,nan,0,NO,3,R,nan,Cunning,nan,Commandeer,5.0,nan,nan,nan,nan,Event,Trick,nan,nan,nan,nan,nan,JTL,nan,
236,nan,nan,nan,nan,nan,0,NO,3,C,nan,Villainy,nan,Indoctrinated Conscript,1.0,1.0,2.0,Ground,Piloting,Unit,"First Order, Pilot",nan,nan,nan,nan,nan,JTL,"+1,+2",
237,nan,nan,nan,nan,nan,0,NO,3,C,nan,Villainy,nan,TIE Bomber,2.0,0.0,4.0,Space,nan,Unit,"Imperial, Vehicle, Fighter",nan,nan,nan,nan,nan,JTL,nan,
238,nan,nan,nan,nan,nan,0,NO,3,C,nan,Villainy,nan,Sith Trooper,3.0,3.0,3.0,Ground,nan,Unit,"First Order, Sith, Trooper",nan,nan,nan,nan,nan,JTL,nan,
239,nan,nan,nan,nan,nan,0,NO,3,C,nan,Villainy,nan,TIE Dagger Vanguard,3.0,2.0,2.0,Space,nan,Unit,"First Order, Sith, Vehicle, Fighter",nan,nan,nan,nan,nan,JTL,nan,
240,nan,nan,nan,nan,nan,0,NO,3,S,nan,Villainy,nan,Fett's Firespray,4.0,4.0,4.0,Space,nan,Unit,"Underworld, Vehicle, Transport",nan,nan,nan,nan,nan,JTL,nan,
241,nan,nan,nan,nan,nan,0,NO,3,C,nan,Villainy,nan,Rogue-class Starfighter,4.0,4.0,3.0,Space,Sentinel,Unit,"Separatist, Vehicle, Fighter",nan,nan,nan,nan,nan,JTL,nan,
242,nan,nan,nan,nan,nan,0,NO,3,U,nan,Villainy,nan,Shuttle ST-149,4.0,3.0,4.0,Space,Shielded,Unit,"Imperial, Vehicle, Transport",nan,nan,nan,nan,nan,JTL,nan,
243,nan,nan,nan,nan,nan,0,NO,3,C,nan,Villainy,nan,Quasar TIE Carrier,6.0,5.0,7.0,Space,nan,Unit,"Imperial, Vehicle, Capital Ship",nan,nan,nan,nan,nan,JTL,nan,
244,nan,nan,nan,nan,nan,0,NO,3,R,nan,Villainy,nan,There Is No Escape,2.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,JTL,nan,
245,nan,nan,nan,nan,nan,0,NO,3,U,nan,Heroism,nan,R2-D2,1.0,1.0,4.0,Ground,Piloting,Unit,"Rebel, Droid, Pilot",nan,nan,nan,nan,nan,JTL,"+1,+1",
246,nan,nan,nan,nan,nan,0,NO,3,C,nan,Heroism,nan,Hopeful Voulenterr,2.0,1.0,3.0,Ground,Piloting,Unit,"Rebel, Pilot",nan,nan,nan,nan,nan,JTL,"+1,+3",
